Date(UTC),Price,MarketCap,Supply,TxGrowth,AddressCount,BlockSize,BlockTime,AvgGasPrice,GasUsed,NetworkHash,TransactionFee,NetworkUtilization,BlockReward
2019-08-23,194.64,20913.2596783275,107445847.09375,733282,73773430,21119,13.05,13885136910,46225861903,177598.6117,457983069608466214636,0.894,13715.4375
2019-08-24,191.08,20533.29185616125,107459136.78125,684235,73851723,19992,13.41,12922493779,43261048592,173067.8396,392340555421209162162,0.8563,13289.6875
2019-08-25,186.58,20052.302725299374,107472948.46875,677260,73929420,22498,12.9,13825531935,47256914426,174801.3614,511208664027388185841,0.8991,13811.6875
2019-08-26,188.46,20256.895371695624,107486444.71875,750845,73998342,24261,13.32,17091718069,47714174146,177089.2406,632280199727374393642,0.9371,13496.25
2019-08-27,187.17,20120.772174902806,107499984.90625,748158,74063381,22150,13.19,14643027992,46838805967,170420.4691,498350931196932463906,0.9132,13540.1875
2019-08-28,173.01,18600.92846043656,107513603.03125,722262,74132784,21543,13.17,14687429096,47047649342,173711.3269,510605809006713976355,0.9175,13618.125
2019-08-29,168.95,18166.74687539531,107527356.46875,724189,74200303,21323,12.99,14972039939,47682883249,179236.6472,517001416257186821447,0.9185,13753.4375
2019-08-30,168.52,18122.80579687875,107540979.09375,713194,74260706,21067,13.09,14683175769,46849622757,180476.1969,500215056063499390682,0.9131,13622.625
2019-08-31,172.15,18515.51747710156,107554559.84375,679773,74320201,19888,13.2,14081874858,46539139676,177978.4232,444688482057750218533,0.9067,13580.75
2019-09-01,171.42,18439.327725013125,107568123.46875,690235,74375474,20134,13.16,14737729279,46806044439,176687.9581,456946080093521593610,0.914,13563.625
2019-09-02,178.76,19231.31428359125,107581753.65625,757539,74433148,22052,13.14,15926990579,47995961497,178611.112,562905739994953286014,0.9328,13630.1875
2019-09-03,179.13,19273.534865385936,107595237.34375,751224,74499132,21631,13.25,14923674985,48244339421,179057.3439,552067618597657889646,0.942,13483.6875
2019-09-04,175.01,18832.598876860313,107608701.65625,714432,74557943,20683,13.14,14800053906,47822191088,175086.6283,536606366121005796598,0.9356,13464.3125
2019-09-05,174.38,18767.182510280625,107622333.46875,769872,74626135,21712,13.1,18537447007,48615446885,178184.2536,683625581690153623401,0.9427,13631.8125
2019-09-06,169.47,18241.05516272156,107635895.21875,768500,74691099,22022,13.22,18511322392,48334114602,172733.3243,729965679931923221810,0.9474,13561.75
2019-09-07,178.32,19196.0582660325,107649496.78125,677445,74745751,19515,13.14,17638675225,48421804111,181098.5111,678309666092547054030,0.9417,13601.5625
2019-09-08,181.67,19559.13982718344,107663014.40625,675137,74800182,19207,13.22,18529952052,48132098440,180477.091,726611953083256959760,0.9407,13517.625
2019-09-09,180.84,19472.22478719375,107676536.09375,756508,74862514,21393,13.13,20493754439,48427577923,177112.0631,832393931196387494108,0.9411,13521.6875
2019-09-10,180.01,19385.28277845156,107690032.65625,691617,74919215,19760,13.26,21909433505,48026339185,178378.5661,916930693463297630711,0.9405,13496.5625
2019-09-11,178.48,19222.9349528225,107703579.96875,705292,74979245,19801,13.13,21354287415,48191144192,179039.046,868766728814777072470,0.9364,13547.3125
2019-09-12,181.19,19517.283154084063,107717220.34375,723726,75044441,20315,13.1,22875111264,48329272913,185563.6201,962059439753367510350,0.9386,13640.375
2019-09-13,181.56,19559.56634593125,107730592.34375,623470,75102145,17954,13.32,22002957173,47536944092,181414.6861,871141810079849713035,0.9417,13372.0
2019-09-14,188.9,20352.882420109374,107744216.09375,628467,75155843,17794,13.12,22838238246,48627971672,184795.162,955764587474667177976,0.9418,13623.75
2019-09-15,189.48,20417.93633242875,107757738.71875,633961,75212042,18290,13.27,22247768825,49230370374,183581.7865,969794892864245116342,0.95,13522.625
2019-09-16,197.85,21322.583565032808,107771461.03125,733010,75276212,20696,13.07,22828478879,50810139433,189304.7567,1009410962674247079821,0.9542,13722.3125
2019-09-17,207.9,22408.50610628437,107785022.15625,681814,75336410,19884,13.2,26408295258,51367339795,192000.1552,1223124741214862113670,0.9504,13561.125
2019-09-18,210.5,22691.630250828126,107798718.53125,708743,75397732,20004,13.06,28400755958,51885861290,196018.5435,1295192442565078815595,0.9463,13696.375
2019-09-19,221.01,23827.55920353469,107812131.59375,692484,75452875,20232,13.33,29790611153,55081273776,190494.7857,1460475046922222479646,0.9456,13413.0625
2019-09-20,218.26,23534.057164121874,107825791.09375,717128,75520559,20405,13.06,28547468411,60925909462,193637.0258,1468015631460290105012,0.9492,13659.5
2019-09-21,215.1,23196.245925965624,107839358.09375,596973,75577915,17460,13.21,23160146334,60650890180,198978.4597,1153966243312103458221,0.953,13567.0
2019-09-22,211.23,22781.752086130313,107852824.34375,576563,75631476,17263,13.24,20620710292,59705129302,192734.9286,895181759408610020802,0.9386,13466.25
2019-09-23,200.97,21677.929795324686,107866496.46875,639394,75683635,18540,13.15,25273983935,61284564720,199333.536,1314774218723694699859,0.9549,13672.125
2019-09-24,166.47,17958.754067181562,107879822.59375,709522,75753311,21929,13.47,29005803910,59509161810,191290.0079,1541682265150152198098,0.9531,13326.125
2019-09-25,170.22,18365.617861970626,107893419.46875,677675,75820241,20201,13.24,34523331716,59867551721,196682.8169,1627783447891876963558,0.9428,13596.875
2019-09-26,166.06,17919.019777674373,107906899.78125,657676,75878635,19594,13.21,24844463848,58227975045,197297.1021,1219393511656496338874,0.9131,13480.3125
2019-09-27,174.39,18820.220926260936,107920298.90625,623632,75934981,18864,13.36,25309113745,57710087163,194629.5574,1239590123761337528692,0.9134,13399.125
2019-09-28,174.14,18795.597085455625,107933829.59375,607857,75981401,17824,13.11,22571983572,61155057978,195699.3392,1214596925322569116725,0.9522,13530.6875
2019-09-29,169.68,18316.5157281225,107947405.28125,591986,76032293,17629,13.19,23509644437,61234809975,194449.6847,1131885866024375650266,0.9567,13575.6875
2019-09-30,181.47,19591.655602615312,107960850.84375,683924,76101434,20424,13.22,21698036057,59624934681,193290.9662,1014741493509434163372,0.9369,13445.5625
2019-10-01,176.39,19045.60828004344,107974421.90625,645073,76222641,21073,13.18,14792630237,52155673833,194142.7961,510519279421006941765,0.8166,13571.0625
2019-10-02,181.06,19552.269217793124,107987789.78125,627137,76337285,20496,13.32,14784178819,48841413822,188135.7534,485105781165240159548,0.7773,13367.875
2019-10-03,175.17,18918.583894630312,108001278.15625,615189,76441107,20571,13.22,16416641528,51875233927,186885.8356,644288279765408821815,0.8161,13488.375
2019-10-04,176.21,19033.288739490934,108014804.71875,590197,76527444,20375,13.17,16620612726,45778790374,188236.163,495206673212367410386,0.725,13526.5625
2019-10-05,176.9,19110.215662284372,108028353.09375,595118,76612853,17833,13.11,15308020009,38457122322,188788.1289,427436529489670967286,0.6438,13548.375
2019-10-06,170.26,18395.219517900627,108041933.03125,571769,76770417,17138,13.08,13863525470,44029342589,189711.3362,390611190603793464580,0.7106,13579.9375
2019-10-07,180.49,19502.906235324688,108055328.46875,629382,76864045,20757,13.27,14672557297,42583953395,187555.9301,438560662555171618439,0.6894,13395.4375
2019-10-08,181.09,19570.15956443844,108068692.71875,710373,76964120,21786,13.35,14792097829,43680971034,186244.7815,466796129900169257919,0.702,13364.25
2019-10-09,193.43,20906.323800639686,108082116.53125,751354,77062433,23163,13.27,16947877071,48056682205,185639.6907,569675094447032268556,0.7606,13423.8125
2019-10-10,191.73,20725.147476855935,108095485.71875,706127,77175372,21463,13.34,15841678706,44066111719,188842.2452,498838043446028094444,0.6996,13369.1875
2019-10-11,180.94,19561.226113201876,108108909.65625,702673,77275306,21115,13.3,15370015405,43243119549,193819.3686,469916381281247231146,0.6911,13423.9375
2019-10-12,180.09,19471.73115695344,108122223.09375,634450,77366134,19119,13.37,14536181143,39585029406,187123.4417,391504583309412713119,0.6385,13313.4375
2019-10-13,181.37,19612.563424284686,108135653.21875,566845,77443941,17463,13.32,15214219663,36279901108,192904.6556,376372285124709560433,0.6426,13430.125
2019-10-14,186.96,20219.5492566675,108149065.34375,650601,77547646,20292,13.23,15219524599,42039570554,188728.8483,444695851021690358783,0.686,13412.125
2019-10-15,180.74,19549.318462384374,108162656.09375,690703,77651166,21538,13.07,15110469830,42535426594,199635.4789,466904748070423025398,0.6711,13590.75
2019-10-16,174.76,18904.83664044375,108175993.59375,694589,77741863,21974,13.33,14449734443,43299074292,193962.352,455449565818279331732,0.6974,13337.5
2019-10-17,177.5,19203.60020085937,108189296.90625,703704,77834666,22039,13.39,14111516782,42752796011,193195.3343,431511495884489182950,0.6961,13303.3125
2019-10-18,173.29,18750.429718292187,108202606.71875,733646,77943008,22807,13.34,14295776270,43208386571,187021.2994,462716782333963043149,0.6921,13309.8125
2019-10-19,172.37,18653.181884834066,108215941.78125,665170,78030579,20248,13.31,14181262788,39258418316,193141.7473,413375987115214355591,0.627,13335.0625
2019-10-20,175.84,19031.043612315,108229319.90625,612341,78096571,18765,13.27,15579342674,36828448156,193542.0555,445683716212835301022,0.5902,13378.125
2019-10-21,174.64,18903.4734472125,108242518.59375,678528,78173814,20915,13.42,15275793403,39535510961,186014.7475,464133945000862835453,0.6411,13198.6875
2019-10-22,171.64,18581.05384869125,108255965.09375,726230,78243740,22240,13.25,16354366795,44405147164,187596.6071,535165152981327637639,0.7022,13446.5
2019-10-23,162.72,17617.594403475,108269385.46875,736388,78315773,24468,13.27,18828418999,49243736342,194378.8577,689667742694486048188,0.7759,13420.375
2019-10-24,161.07,17441.076242789062,108282586.71875,724917,78392579,23565,13.52,15247927380,48059164649,189521.9698,534224825736827865467,0.771,13201.25
2019-10-25,181.79,19687.040848114066,108295510.46875,741655,78468836,24096,13.8,16022315848,45164738156,182920.1315,563583145272984752945,0.744,12923.75
2019-10-26,180.16,19512.89578047,108308702.15625,716822,78551054,23163,13.5,16003775608,43261777576,187611.5163,558225547565575287079,0.6975,13191.6875
2019-10-27,184.34,19968.009452779374,108321630.96875,642955,78619153,20478,13.71,14662908845,37445461403,182320.5677,443947594165053209664,0.6268,12928.8125
2019-10-28,182.09,19726.67982275531,108334778.53125,721335,78697346,23136,13.55,16063415762,45092739148,184699.5557,534471321826969820740,0.7263,13147.5625
2019-10-29,191.11,20706.363113884687,108347878.78125,707622,78771578,22707,13.63,16275212916,46594160648,185683.4638,552415442195059364908,0.754,13100.25
2019-10-30,183.52,19886.422241615,108361062.78125,717618,78841462,22813,13.55,16158350778,47241594774,188925.8577,562591704551320607504,0.7627,13184.0
2019-10-31,182.59,19788.041600377186,108374180.40625,744118,78923733,23960,13.6,15988367551,43892717086,188955.653,535243828726596439028,0.7147,13117.625
2019-11-01,183.4,19878.25188234375,108387414.84375,705019,79001882,22541,13.48,15357755865,43231578835,190522.2155,491681230543599814628,0.6968,13234.4375
2019-11-02,183.45,19886.06213400469,108400447.71875,590976,79065527,19180,13.69,14245599208,41264832877,187497.2537,392108506847438143936,0.6802,13032.875
2019-11-03,181.92,19722.604141545,108413611.15625,571113,79120567,18029,13.48,14596844718,45595134768,186341.3478,411123615261259386643,0.7392,13163.4375
2019-11-04,186.49,20220.48610419531,108426650.78125,670783,79181368,21459,13.67,15086847398,47374699243,183158.2215,479957987620126791615,0.7707,13039.625
2019-11-05,188.96,20490.780692985,108439779.28125,739254,79263307,23013,13.59,14471734891,47782022407,185653.8604,507675379756365715936,0.7755,13128.5
2019-11-06,191.24,20740.52605200625,108452865.78125,707733,79349674,22415,13.64,13890291945,44645890614,188146.3516,463924070300083267725,0.7296,13086.5
2019-11-07,186.54,20233.228455526874,108465897.15625,857371,79446376,25894,13.67,17205356282,46497162160,187902.6798,660624229658787682853,0.7621,13031.375
2019-11-08,183.85,19943.855250510936,108478951.59375,699138,79512285,21548,13.69,14143518466,49535804219,186125.1496,500791460927865544185,0.8071,13054.4375
2019-11-09,185.11,20082.923247122806,108491833.21875,604007,79565338,19819,13.8,14334783126,46650816090,185629.0391,415895883710750475973,0.7666,12881.625
2019-11-10,189.29,20538.80945226656,108504461.15625,609364,79626180,19801,14.1,13888122126,44262798431,185993.7726,403374049866825588113,0.7451,12627.9375
2019-11-11,184.91,20065.896204024688,108517095.90625,710155,79701727,23472,14.15,14764625146,47569059750,183827.7149,498673182647334728334,0.7987,12634.75
2019-11-12,187.09,20304.840732185312,108529802.40625,708660,79769145,23057,14.09,14527702801,47261810205,186497.6129,481223546472793465372,0.7885,12706.5
2019-11-13,188.1,20416.839964846877,108542477.21875,713551,79842599,22898,14.05,14942230244,46816524271,189834.3566,492616864491097687047,0.7835,12674.8125
2019-11-14,184.68,20047.96054848375,108555125.34375,679505,79916286,21895,14.06,15987898238,48008038369,185732.041,497247743221814153912,0.8024,12648.125
2019-11-15,180.03,19545.44947269844,108567735.78125,683049,79971566,22444,14.1,14426485520,48944463318,184339.1196,479643487275843882327,0.8212,12610.4375
2019-11-16,182.61,19827.85808442656,108580352.03125,596661,80027673,19589,14.12,13100698613,46901679980,180723.6621,379951505903036384543,0.7842,12616.25
2019-11-17,184.2,20002.83948189375,108593048.21875,600168,80080954,19970,14.07,13599253833,48180238374,185684.0567,402111509834007297062,0.8046,12696.1875
2019-11-18,178.23,19356.782164529064,108605634.09375,734472,80141295,24983,14.19,21613413943,48723441259,186160.7828,618224443406133057704,0.8189,12585.875
2019-11-19,175.96,19112.43839606375,108618085.90625,735532,80215316,25545,14.39,14275368805,47501722479,175333.371,514580194545251535206,0.8108,12451.8125
2019-11-20,174.68,18975.61321431875,108630714.53125,689771,80281908,22934,14.17,15039835571,49149782138,173702.3998,508597206183188327944,0.8264,12628.625
2019-11-21,161.18,17511.156877041874,108643484.78125,762896,80361457,28973,13.96,17827294565,51302374778,183109.0627,764870316334321523913,0.8492,12770.25
2019-11-22,150.22,16322.307789143126,108656023.09375,794748,80437773,31687,14.27,23870653045,52569747211,178083.5605,1247618682938339845269,0.8849,12538.3125
2019-11-23,152.42,16563.283954179376,108668704.59375,631670,80519004,23859,14.06,13470958455,43040367818,180500.2788,426844751724791788441,0.7247,12681.5
2019-11-24,140.42,15261.032178686875,108681328.71875,596880,80580149,23468,14.12,13759387353,42947582364,180480.0363,426170439949826944360,0.7256,12624.125
2019-11-25,146.22,15893.200888085625,108693755.21875,762888,80666482,30507,14.36,20123981060,52913145098,183588.536,983451890585947249632,0.8991,12426.5
2019-11-26,148.0,16088.424327625,108705569.78125,679733,80733510,30709,14.98,16321234587,50730835450,168897.623,685816215734703381429,0.8982,11814.5625
2019-11-27,153.05,16639.206272523435,108717453.59375,674957,80790130,28400,15.02,14460479877,48771877406,174877.5321,549528134124907763819,0.8646,11883.8125
2019-11-28,151.31,16451.819833855934,108729230.28125,623080,80857232,27609,15.09,14616747830,49302947740,174311.4474,545171243593156264112,0.8792,11776.6875
2019-11-29,154.94,16848.328462835623,108740986.59375,670568,80923486,27639,15.19,13456025432,46377243235,174000.1415,466649687104896615217,0.8292,11756.3125
2019-11-30,152.2,16552.19519926875,108752925.09375,584871,81001895,24380,14.88,13169970955,45026645436,176390.3669,406069891267931870687,0.7928,11938.5
2019-12-01,151.36,16462.61142163,108764610.34375,615069,81072608,25933,15.22,16157752499,44980697562,172298.0926,491442702093312516610,0.8064,11685.25
2019-12-02,149.36,16246.8569898125,108776492.96875,681210,81145366,27066,14.98,15214773817,45008908454,175854.8519,501688389429494594150,0.8024,11882.625
2019-12-03,147.73,16071.302497693436,108788346.96875,610528,81209017,24340,15.1,13985120429,42762888140,178911.143,435856745043069224840,0.7724,11854.0
2019-12-04,145.73,15855.433704707188,108800066.59375,661004,81262014,29349,15.25,13990237704,46297458570,175050.2398,486052553788431777161,0.8339,11719.625
